customer_id,signup_date,home_store,annual_visits,online_ratio,ltv_estimate,first_purchase_date,last_purchase_date,region,loyalty_member,total_purchases,total_spent,avg_purchase_value,visits_2023,has_escalation,escalation_reason,customer_rating,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,Customer_Segment
2400,2023-04-29,YYC-DT,4,0.38,151.61,2023-04-29,2023-09-23,Calgary Downtown,False,7,189.39,27.06,5,False,,3.62,466,7,189.39,3,1,1,311,Need Attention (Cần chú ý)
2401,2022-04-23,YYC-NW,6,0.24,47.82,2022-04-23,2024-07-11,Calgary NW,False,13,1014.99,78.08,5,False,,4.29,174,13,1014.99,4,2,3,423,Potential Loyalists (Tiềm năng)
2402,2019-06-02,YYC-SE,13,0.09,103.94,2019-06-02,2024-05-10,Calgary SE,False,76,7197.96,94.71,8,False,,3.56,236,76,7197.96,4,5,5,455,Elite Shoppers (VVIP)
2403,2021-09-12,YYC-NW,8,0.29,29.75,2021-09-12,2024-02-09,Calgary NW,False,19,854.43,44.97,9,False,,4.06,327,19,854.43,3,3,3,333,Loyal Customers (Trung thành)
2404,2019-11-11,YYC-SE,14,0.15,112.38,2019-11-11,2021-02-23,Calgary SE,False,72,5393.53,74.91,12,True,Website Issue,3.61,1408,72,5393.53,1,5,5,155,At Risk (Nguy cơ rời bỏ)
2405,2022-02-02,YYC-NW,13,0.21,57.33,2022-02-02,2023-02-22,Calgary NW,False,41,2992.11,72.98,14,False,,3.93,679,41,2992.11,2,4,5,245,At Risk (Nguy cơ rời bỏ)
2406,2022-07-25,YYC-DT,5,0.38,192.21,2022-07-25,2024-12-16,Calgary Downtown,False,9,713.22,79.25,3,True,Late Delivery,3.13,16,9,713.22,5,2,2,522,Potential Loyalists (Tiềm năng)
2407,2021-01-24,YYC-SE,14,0.22,201.25,2021-01-24,2024-01-11,Calgary SE,False,50,4619.68,92.39,15,False,,3.97,356,50,4619.68,3,5,5,355,Loyal Customers (Trung thành)
2408,2024-07-20,YYC-NW,13,0.32,90.85,2024-07-20,2024-11-09,Calgary NW,False,5,434.32,86.86,12,False,,3.87,53,5,434.32,5,1,2,512,Potential Loyalists (Tiềm năng)
2409,2022-07-30,YYC-NW,13,0.21,100.65,2022-07-30,2024-02-04,Calgary NW,False,34,3077.46,90.51,8,False,,4.26,332,34,3077.46,3,4,5,345,Loyal Customers (Trung thành)
2410,2021-02-20,YYC-DT,9,0.59,71.51,2021-02-20,2022-03-17,Calgary Downtown,False,30,2537.83,84.59,5,False,,4.32,1021,30,2537.83,1,4,4,144,At Risk (Nguy cơ rời bỏ)
2411,2023-05-27,YYC-NW,14,0.32,131.64,2023-05-27,2024-01-22,Calgary NW,False,23,810.99,35.26,8,True,Late Delivery,3.38,345,23,810.99,3,3,2,332,Loyal Customers (Trung thành)
2412,2023-02-15,YYC-NW,15,0.11,39.23,2023-02-15,2024-10-15,Calgary NW,True,30,2222.54,74.08,14,False,,4.61,78,30,2222.54,5,4,4,544,Elite Shoppers (VVIP)
2413,2020-03-18,YYC-SE,6,0.36,347.71,2020-03-18,2023-07-02,Calgary SE,True,29,1226.45,42.29,4,False,,4.23,549,29,1226.45,2,4,3,243,At Risk (Nguy cơ rời bỏ)
2414,2020-11-23,YYC-DT,19,0.1,90.49,2020-11-23,2023-07-20,Calgary Downtown,False,56,5262.23,93.97,23,False,,3.6,531,56,5262.23,2,5,5,255,At Risk (Nguy cơ rời bỏ)
2415,2021-10-18,YYC-NW,19,0.53,134.1,2021-10-18,2024-09-10,Calgary NW,False,43,2599.42,60.45,15,False,,3.8,113,43,2599.42,4,4,4,444,Elite Shoppers (VVIP)
2416,2024-08-23,YYC-NW,18,0.41,80.03,2024-08-23,2024-12-08,Calgary NW,False,5,168.25,33.65,13,False,,4.64,24,5,168.25,5,1,1,511,Potential Loyalists (Tiềm năng)
2417,2024-09-28,YYC-DT,14,0.18,163.98,2024-09-28,2024-05-27,Calgary Downtown,False,4,182.45,45.61,14,False,,4.23,219,4,182.45,4,1,1,411,Potential Loyalists (Tiềm năng)
2418,2020-06-30,YYC-NW,13,0.14,94.82,2020-06-30,2023-02-14,Calgary NW,False,56,2608.19,46.57,12,False,,3.62,687,56,2608.19,2,5,4,254,At Risk (Nguy cơ rời bỏ)
2419,2022-09-01,YYC-SE,2,0.4,23.64,2022-09-01,2022-12-01,Calgary SE,False,5,128.01,25.6,2,False,,3.86,762,5,128.01,2,1,1,211,Need Attention (Cần chú ý)
2420,2022-12-09,YYC-DT,2,0.1,28.99,2022-12-09,2024-04-20,Calgary Downtown,True,3,185.49,61.83,2,False,,4.32,256,3,185.49,4,1,1,411,Potential Loyalists (Tiềm năng)
2421,2021-11-18,YYC-SE,19,0.1,276.64,2021-11-18,2024-02-16,Calgary SE,False,47,3500.02,74.47,14,False,,4.04,320,47,3500.02,3,4,5,345,Loyal Customers (Trung thành)
2422,2019-11-27,YYC-DT,13,0.16,477.73,2019-11-27,2020-07-15,Calgary Downtown,False,63,3325.26,52.78,10,False,,4.65,1631,63,3325.26,1,5,5,155,At Risk (Nguy cơ rời bỏ)
2423,2024-04-26,YYC-SE,4,0.11,141.63,2024-04-26,2024-08-07,Calgary SE,True,2,121.48,60.74,2,False,,4.35,147,2,121.48,4,1,1,411,Potential Loyalists (Tiềm năng)
2424,2019-09-25,ONLINE,18,0.4,72.07,2019-09-25,2024-04-24,Online,False,88,3464.0,39.36,16,False,,3.67,252,88,3464.0,4,5,5,455,Elite Shoppers (VVIP)
2425,2019-05-31,YYC-DT,6,0.08,141.82,2019-05-31,2021-12-15,Calgary Downtown,False,26,1265.83,48.69,6,False,,3.92,1113,26,1265.83,1,3,3,133,At Risk (Nguy cơ rời bỏ)
2426,2021-05-18,YYC-SE,19,0.61,146.23,2021-05-18,2024-07-25,Calgary SE,False,60,4039.65,67.33,20,False,,3.55,160,60,4039.65,4,5,5,455,Elite Shoppers (VVIP)
2427,2022-06-30,ONLINE,17,0.32,55.14,2022-06-30,2023-08-28,Online,False,42,3199.7,76.18,18,False,,3.84,492,42,3199.7,3,4,5,345,Loyal Customers (Trung thành)
2428,2023-08-13,YYC-NW,7,0.54,147.13,2023-08-13,2024-10-09,Calgary NW,True,7,243.2,34.74,7,False,,4.36,84,7,243.2,5,1,1,511,Potential Loyalists (Tiềm năng)
2429,2023-06-24,YYC-NW,7,0.47,124.74,2023-06-24,2024-02-22,Calgary NW,False,7,374.83,53.55,8,False,,3.41,314,7,374.83,3,1,2,312,Need Attention (Cần chú ý)
2430,2020-12-05,YYC-SE,4,0.17,41.35,2020-12-05,2022-09-01,Calgary SE,False,13,687.52,52.89,4,True,Damaged Book,3.77,853,13,687.52,2,2,2,222,Need Attention (Cần chú ý)
2431,2023-10-29,YYC-NW,18,0.27,177.89,2023-10-29,2024-06-03,Calgary NW,False,20,960.5,48.02,10,False,,4.06,212,20,960.5,4,3,3,433,Loyal Customers (Trung thành)
2432,2020-02-02,YYC-DT,16,0.32,236.12,2020-02-02,2020-07-03,Calgary Downtown,False,66,3879.15,58.78,14,True,Website Issue,3.46,1643,66,3879.15,1,5,5,155,At Risk (Nguy cơ rời bỏ)
2433,2021-10-18,YYC-DT,3,0.5,64.66,2021-10-18,2022-07-24,Calgary Downtown,False,6,310.18,51.7,2,True,Rude Staff,3.51,892,6,310.18,2,1,1,211,Need Attention (Cần chú ý)
2434,2021-11-20,YYC-SE,6,0.38,138.7,2021-11-20,2022-07-31,Calgary SE,False,18,717.68,39.87,4,False,,4.65,885,18,717.68,2,3,2,232,At Risk (Nguy cơ rời bỏ)
2435,2024-10-31,YYC-DT,19,0.43,102.5,2024-10-31,2024-06-09,Calgary Downtown,False,5,295.46,59.09,15,False,,3.47,206,5,295.46,4,1,1,411,Potential Loyalists (Tiềm năng)
2436,2021-07-14,ONLINE,12,0.09,169.66,2021-07-14,2024-02-26,Online,False,40,2053.49,51.34,6,False,,4.36,310,40,2053.49,3,4,4,344,Loyal Customers (Trung thành)
2437,2020-01-10,YYC-SE,18,0.1,32.76,2020-01-10,2024-10-24,Calgary SE,True,89,3822.91,42.95,16,False,,4.98,69,89,3822.91,5,5,5,555,Elite Shoppers (VVIP)
2438,2022-01-19,YYC-DT,2,0.17,110.56,2022-01-19,2023-11-08,Calgary Downtown,False,4,173.57,43.39,2,False,,3.72,420,4,173.57,3,1,1,311,Need Attention (Cần chú ý)
2439,2019-07-01,ONLINE,15,0.13,47.55,2019-07-01,2022-10-02,Online,False,65,3436.95,52.88,18,False,,3.99,822,65,3436.95,2,5,5,255,At Risk (Nguy cơ rời bỏ)
2440,2019-02-20,YYC-DT,10,0.25,78.95,2019-02-20,2021-05-05,Calgary Downtown,False,57,3318.68,58.22,12,False,,3.8,1337,57,3318.68,1,5,5,155,At Risk (Nguy cơ rời bỏ)
2441,2019-05-26,YYC-DT,4,0.48,77.99,2019-05-26,2020-12-11,Calgary Downtown,False,16,1377.98,86.12,5,False,,3.52,1482,16,1377.98,1,3,3,133,At Risk (Nguy cơ rời bỏ)
2442,2023-10-31,YYC-SE,7,0.14,101.05,2023-10-31,2024-02-15,Calgary SE,False,6,329.35,54.89,8,False,,3.71,321,6,329.35,3,1,1,311,Need Attention (Cần chú ý)
2443,2022-10-17,YYC-SE,8,0.38,99.23,2022-10-17,2024-07-09,Calgary SE,False,16,771.72,48.23,8,False,,4.07,176,16,771.72,4,3,2,432,Loyal Customers (Trung thành)
2444,2023-07-11,YYC-DT,8,0.37,120.21,2023-07-11,2024-10-01,Calgary Downtown,False,10,337.67,33.77,8,False,,4.6,92,10,337.67,5,2,1,521,Potential Loyalists (Tiềm năng)
2445,2024-11-18,YYC-NW,13,0.59,174.14,2024-11-18,2024-08-08,Calgary NW,False,3,213.28,71.09,8,False,,4.14,146,3,213.28,4,1,1,411,Potential Loyalists (Tiềm năng)
2446,2021-11-03,YYC-DT,8,0.59,152.76,2021-11-03,2022-12-20,Calgary Downtown,False,26,1161.15,44.66,4,False,,4.25,743,26,1161.15,2,3,3,233,At Risk (Nguy cơ rời bỏ)
2447,2021-02-21,ONLINE,5,0.57,166.3,2021-02-21,2021-08-17,Online,False,18,1161.46,64.53,5,False,,3.74,1233,18,1161.46,1,3,3,133,At Risk (Nguy cơ rời bỏ)
2448,2019-12-06,YYC-SE,14,0.27,140.78,2019-12-06,2022-04-18,Calgary SE,True,75,3465.61,46.21,15,False,,4.77,989,75,3465.61,1,5,5,155,At Risk (Nguy cơ rời bỏ)
2449,2022-01-08,YYC-DT,4,0.45,50.34,2022-01-08,2023-12-25,Calgary Downtown,False,9,504.17,56.02,3,False,,3.79,373,9,504.17,3,2,2,322,Need Attention (Cần chú ý)
2450,2022-08-06,YYC-NW,4,0.41,25.76,2022-08-06,2022-12-08,Calgary NW,False,10,706.23,70.62,3,False,,3.86,755,10,706.23,2,2,2,222,Need Attention (Cần chú ý)
2451,2022-12-16,YYC-NW,12,0.08,48.01,2022-12-16,2024-02-27,Calgary NW,False,18,781.77,43.43,6,False,,4.62,309,18,781.77,3,3,2,332,Loyal Customers (Trung thành)
2452,2020-08-27,YYC-SE,11,0.07,53.69,2020-08-27,2022-02-13,Calgary SE,False,51,3151.93,61.8,6,False,,4.13,1053,51,3151.93,1,5,5,155,At Risk (Nguy cơ rời bỏ)
2453,2020-08-12,YYC-SE,18,0.39,73.09,2020-08-12,2020-12-20,Calgary SE,True,62,2261.16,36.47,11,False,,4.55,1473,62,2261.16,1,5,4,154,At Risk (Nguy cơ rời bỏ)
2454,2023-04-06,YYC-DT,2,0.31,119.94,2023-04-06,2023-09-04,Calgary Downtown,False,3,199.01,66.34,2,False,,3.62,485,3,199.01,3,1,1,311,Need Attention (Cần chú ý)
2455,2022-03-11,YYC-SE,18,0.11,274.64,2022-03-11,2022-10-12,Calgary SE,True,40,3059.25,76.48,16,False,,4.79,812,40,3059.25,2,4,5,245,At Risk (Nguy cơ rời bỏ)
2456,2023-08-21,YYC-SE,9,0.22,30.24,2023-08-21,2024-11-18,Calgary SE,True,12,968.33,80.69,9,False,,4.18,44,12,968.33,5,2,3,523,Potential Loyalists (Tiềm năng)
2457,2024-10-07,ONLINE,5,0.6,178.02,2024-10-07,2024-10-20,Online,False,1,37.44,37.44,4,True,Rude Staff,3.57,73,1,37.44,5,1,1,511,Potential Loyalists (Tiềm năng)
2458,2022-03-07,YYC-DT,12,0.09,56.26,2022-03-07,2023-09-09,Calgary Downtown,False,27,1261.72,46.73,6,False,,4.29,480,27,1261.72,3,3,3,333,Loyal Customers (Trung thành)
2459,2022-01-08,YYC-DT,12,0.12,310.03,2022-01-08,2022-09-06,Calgary Downtown,False,30,2811.73,93.72,9,False,,4.11,848,30,2811.73,2,4,5,245,At Risk (Nguy cơ rời bỏ)
2460,2022-07-30,YYC-NW,4,0.25,143.37,2022-07-30,2023-06-08,Calgary NW,False,7,616.08,88.01,2,True,Damaged Book,3.81,573,7,616.08,2,1,2,212,Need Attention (Cần chú ý)
2461,2024-08-06,YYC-SE,13,0.24,75.05,2024-08-06,2024-11-14,Calgary SE,False,5,408.58,81.72,9,True,Website Issue,4.0,48,5,408.58,5,1,2,512,Potential Loyalists (Tiềm năng)
2462,2020-06-27,YYC-DT,10,0.6,126.62,2020-06-27,2021-01-14,Calgary Downtown,False,44,2052.66,46.65,7,True,Website Issue,3.73,1448,44,2052.66,1,4,4,144,At Risk (Nguy cơ rời bỏ)
2463,2023-06-08,YYC-SE,7,0.21,260.1,2023-06-08,2024-01-18,Calgary SE,False,11,667.66,60.7,4,False,,4.66,349,11,667.66,3,2,2,322,Need Attention (Cần chú ý)
2464,2019-10-03,YYC-DT,5,0.28,189.62,2019-10-03,2022-09-08,Calgary Downtown,False,27,2363.48,87.54,5,True,Billing Error,3.6,846,27,2363.48,2,3,4,234,At Risk (Nguy cơ rời bỏ)
2465,2019-12-03,YYC-NW,17,0.17,101.08,2019-12-03,2023-06-28,Calgary NW,False,68,5046.61,74.21,19,True,Billing Error,3.42,553,68,5046.61,2,5,5,255,At Risk (Nguy cơ rời bỏ)
2466,2022-10-26,YYC-DT,5,0.35,92.48,2022-10-26,2024-04-27,Calgary Downtown,False,9,318.45,35.38,5,True,Rude Staff,3.9,249,9,318.45,4,2,1,421,Potential Loyalists (Tiềm năng)
2467,2019-02-18,YYC-DT,14,0.15,257.73,2019-02-18,2024-05-23,Calgary Downtown,False,81,3194.53,39.44,12,False,,3.22,223,81,3194.53,4,5,5,455,Elite Shoppers (VVIP)
2468,2023-12-23,YYC-DT,12,0.63,393.76,2023-12-23,2024-06-16,Calgary Downtown,True,8,230.83,28.85,12,False,,4.73,199,8,230.83,4,2,1,421,Potential Loyalists (Tiềm năng)
2469,2020-07-04,ONLINE,10,0.11,85.96,2020-07-04,2024-10-17,Online,False,48,3469.76,72.29,8,False,,3.73,76,48,3469.76,5,5,5,555,Elite Shoppers (VVIP)
2470,2022-08-16,YYC-SE,2,0.38,46.82,2022-08-16,2023-12-08,Calgary SE,True,4,365.13,91.28,1,False,,3.95,390,4,365.13,3,1,1,311,Need Attention (Cần chú ý)
2471,2020-11-25,YYC-SE,2,0.24,260.45,2020-11-25,2022-11-24,Calgary SE,True,8,736.97,92.12,1,False,,4.12,769,8,736.97,2,2,2,222,Need Attention (Cần chú ý)
2472,2023-11-01,YYC-SE,19,0.24,77.77,2023-11-01,2024-04-01,Calgary SE,False,21,1168.31,55.63,17,False,,3.85,275,21,1168.31,3,3,3,333,Loyal Customers (Trung thành)
2473,2024-10-07,ONLINE,7,0.2,115.85,2024-10-07,2024-10-21,Online,False,1,65.89,65.89,6,True,Rude Staff,4.1,72,1,65.89,5,1,1,511,Potential Loyalists (Tiềm năng)
2474,2022-05-05,YYC-DT,10,0.08,243.0,2022-05-05,2022-08-04,Calgary Downtown,False,27,791.04,29.3,10,False,,3.74,881,27,791.04,2,3,2,232,At Risk (Nguy cơ rời bỏ)
2475,2021-08-09,YYC-NW,13,0.39,119.96,2021-08-09,2022-11-02,Calgary NW,True,33,2627.73,79.63,8,True,Billing Error,3.68,791,33,2627.73,2,4,4,244,At Risk (Nguy cơ rời bỏ)
2476,2019-07-11,YYC-SE,14,0.42,48.51,2019-07-11,2023-09-07,Calgary SE,False,66,3432.78,52.01,16,False,,4.26,482,66,3432.78,3,5,5,355,Loyal Customers (Trung thành)
2477,2021-08-29,YYC-NW,5,0.14,144.24,2021-08-29,2024-09-28,Calgary NW,False,18,1459.07,81.06,4,False,,3.95,95,18,1459.07,5,3,3,533,Loyal Customers (Trung thành)
2478,2021-11-24,YYC-NW,7,0.22,247.52,2021-11-24,2023-05-06,Calgary NW,False,18,1438.19,79.9,6,False,,3.9,606,18,1438.19,2,3,3,233,At Risk (Nguy cơ rời bỏ)
2479,2019-04-01,ONLINE,10,0.45,177.71,2019-04-01,2024-07-09,Online,False,47,1902.08,40.47,6,False,,4.2,176,47,1902.08,4,4,4,444,Elite Shoppers (VVIP)
2480,2019-05-27,YYC-SE,10,0.32,256.34,2019-05-27,2019-09-11,Calgary SE,False,59,1935.22,32.8,9,False,,4.34,1939,59,1935.22,1,5,4,154,At Risk (Nguy cơ rời bỏ)
2481,2019-04-24,YYC-NW,13,0.62,57.72,2019-04-24,2024-05-28,Calgary NW,False,56,3340.57,59.65,15,False,,4.11,218,56,3340.57,4,5,5,455,Elite Shoppers (VVIP)
2482,2021-11-26,YYC-DT,11,0.16,83.37,2021-11-26,2022-03-06,Calgary Downtown,False,28,1097.3,39.19,7,False,,4.55,1032,28,1097.3,1,3,3,133,At Risk (Nguy cơ rời bỏ)
2483,2022-08-20,YYC-SE,10,0.37,239.74,2022-08-20,2023-03-23,Calgary SE,True,22,942.78,42.85,5,False,,4.62,650,22,942.78,2,3,3,233,At Risk (Nguy cơ rời bỏ)
2484,2023-02-27,YYC-NW,17,0.11,123.05,2023-02-27,2024-03-19,Calgary NW,True,22,591.16,26.87,14,False,,4.9,288,22,591.16,3,3,2,332,Loyal Customers (Trung thành)
2485,2024-04-03,YYC-NW,14,0.24,75.38,2024-04-03,2024-12-18,Calgary NW,False,8,593.38,74.17,8,True,Billing Error,3.29,14,8,593.38,5,2,2,522,Potential Loyalists (Tiềm năng)
2486,2024-06-06,YYC-NW,9,0.34,258.01,2024-06-06,2024-10-04,Calgary NW,False,5,131.94,26.39,5,True,Damaged Book,3.2,89,5,131.94,5,1,1,511,Potential Loyalists (Tiềm năng)
2487,2022-06-23,YYC-DT,6,0.05,58.97,2022-06-23,2023-07-24,Calgary Downtown,False,14,712.79,50.91,6,True,Damaged Book,3.55,527,14,712.79,2,2,2,222,Need Attention (Cần chú ý)
2488,2024-10-23,YYC-SE,3,0.28,70.86,2024-10-23,2024-01-06,Calgary SE,False,0,0.0,0.0,4,False,,3.88,361,0,0.0,3,1,1,311,Need Attention (Cần chú ý)
2489,2024-03-28,YYC-NW,4,0.28,34.92,2024-03-28,2024-08-19,Calgary NW,False,3,195.49,65.16,3,False,,4.0,135,3,195.49,4,1,1,411,Potential Loyalists (Tiềm năng)
2490,2023-01-14,YYC-DT,3,0.4,75.77,2023-01-14,2023-11-01,Calgary Downtown,False,5,359.12,71.82,2,False,,4.52,427,5,359.12,3,1,1,311,Need Attention (Cần chú ý)
2491,2019-03-25,YYC-DT,4,0.35,208.46,2019-03-25,2022-12-03,Calgary Downtown,False,20,1110.67,55.53,4,False,,4.03,760,20,1110.67,2,3,3,233,At Risk (Nguy cơ rời bỏ)
2492,2020-10-16,YYC-NW,6,0.31,142.67,2020-10-16,2021-02-03,Calgary NW,False,21,1288.81,61.37,6,True,Billing Error,3.48,1428,21,1288.81,1,3,3,133,At Risk (Nguy cơ rời bỏ)
2493,2021-03-15,YYC-SE,4,0.07,217.09,2021-03-15,2021-11-24,Calgary SE,False,12,586.98,48.92,4,False,,4.18,1134,12,586.98,1,2,2,122,Hibernating (Ngủ đông)
2494,2022-01-15,YYC-NW,14,0.08,103.96,2022-01-15,2024-09-28,Calgary NW,False,31,1690.72,54.54,16,False,,3.98,95,31,1690.72,5,4,4,544,Elite Shoppers (VVIP)
2495,2019-06-15,YYC-DT,17,0.43,414.81,2019-06-15,2019-12-12,Calgary Downtown,False,80,7358.4,91.98,16,False,,4.4,1847,80,7358.4,1,5,5,155,At Risk (Nguy cơ rời bỏ)
2496,2019-09-08,YYC-DT,16,0.46,119.17,2019-09-08,2022-02-27,Calgary Downtown,False,59,5562.76,94.28,17,False,,3.66,1039,59,5562.76,1,5,5,155,At Risk (Nguy cơ rời bỏ)
2497,2020-12-17,YYC-NW,4,0.48,329.32,2020-12-17,2023-11-14,Calgary NW,False,16,1226.3,76.64,3,False,,4.01,414,16,1226.3,3,3,3,333,Loyal Customers (Trung thành)
2498,2021-01-24,YYC-SE,16,0.27,32.94,2021-01-24,2023-01-24,Calgary SE,False,55,1428.4,25.97,14,False,,3.7,708,55,1428.4,2,5,3,253,At Risk (Nguy cơ rời bỏ)
2499,2021-07-14,YYC-SE,11,0.23,298.25,2021-07-14,2021-12-17,Calgary SE,False,34,2933.49,86.28,12,False,,3.75,1111,34,2933.49,1,4,5,145,At Risk (Nguy cơ rời bỏ)
2500,2022-04-14,YYC-DT,18,0.52,169.76,2022-04-14,2024-05-06,Calgary Downtown,False,51,3470.1,68.04,9,False,,4.33,240,51,3470.1,4,5,5,455,Elite Shoppers (VVIP)
2501,2023-11-30,YYC-DT,6,0.47,117.94,2023-11-30,2024-12-10,Calgary Downtown,False,6,561.73,93.62,4,False,,4.47,22,6,561.73,5,1,2,512,Potential Loyalists (Tiềm năng)
2502,2022-11-15,YYC-DT,10,0.38,71.85,2022-11-15,2023-04-19,Calgary Downtown,False,16,772.63,48.29,8,False,,4.07,623,16,772.63,2,3,2,232,At Risk (Nguy cơ rời bỏ)
2503,2022-06-24,YYC-NW,17,0.03,133.17,2022-06-24,2024-07-20,Calgary NW,False,44,2567.33,58.35,18,False,,4.35,165,44,2567.33,4,4,4,444,Elite Shoppers (VVIP)
2504,2023-06-18,YYC-DT,19,0.22,57.54,2023-06-18,2024-03-04,Calgary Downtown,True,27,2147.05,79.52,12,False,,4.66,303,27,2147.05,3,3,4,334,Loyal Customers (Trung thành)
2505,2019-05-18,YYC-DT,10,0.26,147.67,2019-05-18,2022-08-12,Calgary Downtown,False,40,3426.42,85.66,9,False,,4.09,873,40,3426.42,2,4,5,245,At Risk (Nguy cơ rời bỏ)
2506,2020-07-17,YYC-DT,19,0.15,138.36,2020-07-17,2023-03-05,Calgary Downtown,False,73,6908.73,94.64,18,False,,4.07,668,73,6908.73,2,5,5,255,At Risk (Nguy cơ rời bỏ)
2507,2019-03-07,YYC-DT,6,0.17,38.95,2019-03-07,2020-01-20,Calgary Downtown,False,25,2228.36,89.13,4,False,,3.89,1808,25,2228.36,1,3,4,134,At Risk (Nguy cơ rời bỏ)
2508,2024-10-12,ONLINE,5,0.23,106.84,2024-10-12,2024-01-08,Online,False,1,42.72,42.72,6,False,,4.15,359,1,42.72,3,1,1,311,Need Attention (Cần chú ý)
2509,2023-08-20,YYC-NW,18,0.12,135.81,2023-08-20,2024-03-02,Calgary NW,True,18,472.42,26.25,14,True,Billing Error,4.18,305,18,472.42,3,3,2,332,Loyal Customers (Trung thành)
2510,2023-12-30,YYC-NW,12,0.35,67.94,2023-12-30,2024-04-25,Calgary NW,False,11,399.31,36.3,8,False,,4.13,251,11,399.31,4,2,2,422,Potential Loyalists (Tiềm năng)
2511,2023-04-11,YYC-NW,7,0.22,281.19,2023-04-11,2024-05-22,Calgary NW,False,12,1134.6,94.55,6,False,,4.66,224,12,1134.6,4,2,3,423,Potential Loyalists (Tiềm năng)
2512,2024-05-19,YYC-SE,11,0.18,126.99,2024-05-19,2024-10-16,Calgary SE,False,7,471.99,67.43,9,False,,4.33,77,7,471.99,5,1,2,512,Potential Loyalists (Tiềm năng)
2513,2019-11-02,YYC-DT,5,0.17,94.94,2019-11-02,2021-05-19,Calgary Downtown,False,20,1610.48,80.52,3,False,,3.56,1323,20,1610.48,1,3,4,134,At Risk (Nguy cơ rời bỏ)
2514,2024-04-07,YYC-DT,14,0.04,221.39,2024-04-07,2024-12-22,Calgary Downtown,True,10,277.54,27.75,9,False,,4.63,10,10,277.54,5,2,1,521,Potential Loyalists (Tiềm năng)
2515,2022-01-25,YYC-NW,16,0.06,60.13,2022-01-25,2024-12-13,Calgary NW,False,45,4158.78,92.42,11,True,Website Issue,3.53,19,45,4158.78,5,4,5,545,Elite Shoppers (VVIP)
2516,2022-12-18,YYC-NW,19,0.12,62.66,2022-12-18,2024-05-14,Calgary NW,True,40,2277.19,56.93,21,False,,4.64,232,40,2277.19,4,4,4,444,Elite Shoppers (VVIP)
2517,2023-06-17,YYC-DT,9,0.35,16.72,2023-06-17,2024-05-09,Calgary Downtown,True,11,952.52,86.59,8,False,,4.68,237,11,952.52,4,2,3,423,Potential Loyalists (Tiềm năng)
2518,2024-11-04,YYC-DT,4,0.31,345.93,2024-11-04,2024-08-05,Calgary Downtown,True,0,0.0,0.0,3,False,,4.3,149,0,0.0,4,1,1,411,Potential Loyalists (Tiềm năng)
2519,2022-04-06,YYC-NW,14,0.17,118.98,2022-04-06,2023-10-08,Calgary NW,False,33,1554.37,47.1,8,False,,3.85,451,33,1554.37,3,4,3,343,Loyal Customers (Trung thành)
2520,2019-03-14,YYC-DT,16,0.14,76.91,2019-03-14,2023-09-24,Calgary Downtown,False,96,2769.48,28.85,11,True,Billing Error,3.5,465,96,2769.48,3,5,4,354,Loyal Customers (Trung thành)
2521,2020-10-20,YYC-DT,19,0.58,154.06,2020-10-20,2021-10-16,Calgary Downtown,False,56,4616.26,82.43,18,True,Rude Staff,2.78,1173,56,4616.26,1,5,5,155,At Risk (Nguy cơ rời bỏ)
2522,2019-12-25,YYC-NW,7,0.37,100.1,2019-12-25,2021-03-25,Calgary NW,True,26,1673.06,64.35,8,False,,4.09,1378,26,1673.06,1,3,4,134,At Risk (Nguy cơ rời bỏ)
2523,2024-04-02,YYC-DT,18,0.23,170.94,2024-04-02,2024-11-17,Calgary Downtown,False,9,675.52,75.06,14,False,,4.14,45,9,675.52,5,2,2,522,Potential Loyalists (Tiềm năng)
2524,2019-04-15,YYC-SE,3,0.24,51.88,2019-04-15,2022-09-13,Calgary SE,False,13,778.38,59.88,2,True,Damaged Book,3.02,841,13,778.38,2,2,2,222,Need Attention (Cần chú ý)
2525,2020-11-16,YYC-DT,8,0.66,124.21,2020-11-16,2021-09-02,Calgary Downtown,False,31,1014.24,32.72,10,False,,4.12,1217,31,1014.24,1,4,3,143,At Risk (Nguy cơ rời bỏ)
2526,2023-07-25,YYC-DT,12,0.2,159.28,2023-07-25,2024-04-18,Calgary Downtown,False,13,771.84,59.37,11,False,,3.67,258,13,771.84,4,2,2,422,Potential Loyalists (Tiềm năng)
2527,2024-11-08,YYC-SE,19,0.39,39.12,2024-11-08,2024-05-24,Calgary SE,False,4,168.53,42.13,22,False,,3.74,222,4,168.53,4,1,1,411,Potential Loyalists (Tiềm năng)
2528,2024-05-15,YYC-SE,17,0.04,201.53,2024-05-15,2024-12-16,Calgary SE,False,7,288.79,41.26,17,False,,3.71,16,7,288.79,5,1,1,511,Potential Loyalists (Tiềm năng)
2529,2020-05-04,YYC-DT,17,0.14,70.73,2020-05-04,2023-07-19,Calgary Downtown,False,55,3598.54,65.43,17,False,,4.09,532,55,3598.54,2,5,5,255,At Risk (Nguy cơ rời bỏ)
2530,2024-03-11,YYC-NW,14,0.36,107.89,2024-03-11,2024-09-12,Calgary NW,True,11,786.31,71.48,8,False,,4.4,111,11,786.31,4,2,2,422,Potential Loyalists (Tiềm năng)
